,name,price,status,link
110,"Apple MacBook Pro 16 Z14Y00090 Silver (M1 Max 10-Core, GPU 32-core, 64 GB, 2TB)",659990,In stock,https://biggeek.ru/products/apple-macbook-pro-16-z14y00090-silver-m1-max-10-core-gpu-32-core-64-gb-2tb
111,"Apple MacBook Pro 14 Z15G000DV Space Gray (M1 Max 10-Core, GPU 32-core, 32 GB, 8TB)",669990,In stock,https://biggeek.ru/products/apple-macbook-pro-14-z15g000dv-space-gray-m1-max-10-core-gpu-32-core-32-gb-8tb
112,"Apple MacBook Pro 14 Z15J000DJ Silver (M1 Max 10-Core, GPU 32-core, 32 GB, 8TB)",669990,In stock,https://biggeek.ru/products/apple-macbook-pro-14-z15j000dj-silver-m1-max-10-core-gpu-32-core-32-gb-8tb
113,"Apple MacBook Pro 16 Z14V00092 Space Gray (M1 Max 10-Core, GPU 32-Core, 32GB, 8TB)",689990,In stock,https://biggeek.ru/products/apple-macbook-pro-16-z14v00092-space-gray-m1-max-10-core-gpu-32-core-32gb-8tb
114,"Apple MacBook Pro 16 Z14Y0008N Silver (M1 Max 10-Core, GPU 24-core, 32 GB, 8TB)",709990,In stock,https://biggeek.ru/products/apple-macbook-pro-16-z14y0008n-silver-m1-max-10-core-gpu-24-core-32-gb-8tb
115,"Apple MacBook Pro 16 Z14V0008Y Space Gray (M1 Max 10-Core, GPU 32-core, 64 GB, 4TB)",709990,In stock,https://biggeek.ru/products/apple-macbook-pro-16-z14v0008y-space-gray-m1-max-10-core-gpu-32-core-64-gb-4tb
116,"Apple MacBook Pro 16 Z14Y00091 Silver (M1 Max 10-Core, GPU 32-core, 64 GB, 4TB)",709990,In stock,https://biggeek.ru/products/apple-macbook-pro-16-z14y00091-silver-m1-max-10-core-gpu-32-core-64-gb-4tb
117,"Apple MacBook Pro 16 Z14V0008Z Space Gray (M1 Pro 10-Core, GPU 16-core, 32 GB, 8TB)",719990,In stock,https://biggeek.ru/products/apple-macbook-pro-16-z14v0008z-space-gray-m1-pro-10-core-gpu-16-core-32-gb-8tb
118,"Apple MacBook Pro 16 Z14Y0008J Silver (M1 Pro 10-Core, GPU 16-core, 32 GB, 8TB)",719990,In stock,https://biggeek.ru/products/apple-macbook-pro-16-z14y0008j-silver-m1-pro-10-core-gpu-16-core-32-gb-8tb
119,"Apple MacBook Pro 14 Z15G000DW Space Gray (M1 Max 10-Core, GPU 32-core, 64 GB, 8TB)",739990,In stock,https://biggeek.ru/products/apple-macbook-pro-14-z15g000dw-space-gray-m1-max-10-core-gpu-32-core-64-gb-8tb
120,"Apple MacBook Pro 16 Z14Y0008X Silver (M1 Max 10-Core, GPU 32-core, 32 GB, 8TB)",749990,In stock,https://biggeek.ru/products/apple-macbook-pro-16-z14y0008x-silver-m1-max-10-core-gpu-32-core-32-gb-8tb
121,"Apple MacBook Pro 14 Z15H0007V Space Gray (M1 Max 10-Core, GPU 32-Core, 64GB, 8TB)",789990,In stock,https://biggeek.ru/products/apple-macbook-pro-14-z15h0007v-space-gray-m1-max-10-core-gpu-32-core-64gb-8tb
122,"Apple MacBook Pro 16 Z1500004J Silver (M1 Max 10-Core, GPU 32-Core, 64 GB, 8 TB)",859990,In stock,https://biggeek.ru/products/apple-macbook-pro-16-z1500004j-silver-m1-max-10-core-gpu-32-core-64-gb-8-tb
123,"Apple MacBook Pro 16 Z14V00093 Space Gray (M1 Max 10-Core, GPU 32-Core, 64GB, 8TB)",929990,In stock,https://biggeek.ru/products/apple-macbook-pro-16-z14v00093-space-gray-m1-max-10-core-gpu-32-core-64gb-8tb
124,"Apple MacBook Air 13 Retina MWTK2 Silver (Intel Core i3 1,1 GHz, 8GB, 256Gb, Intel Iris Plus Graphics)",83990,Out of stock,https://biggeek.ru/products/apple-macbook-air-13-retina-mwtk2-silver-11-ghz-8gb-256gb-intel-iris-plus-graphics
125,"Apple MacBook Air 13 Retina MWTL2 Gold (Intel Core i3 1,1 GHz, 8GB, 256Gb, Intel Iris Plus Graphics)",83990,Out of stock,https://biggeek.ru/products/apple-macbook-air-13-retina-mwtl2-gold-11-ghz-8gb-256gb-intel-iris-plus-graphics
126,"Apple MacBook Air 13 Retina MVH52 Gold (Intel Core i5  1,1 GHz, 8GB, 512Gb, Intel Iris Plus Graphics)",85990,Out of stock,https://biggeek.ru/products/apple-macbook-air-13-retina-mvh52-gold-11-ghz-8gb-512gb-intel-iris-plus-graphics
127,"Apple MacBook Air 13 Retina MWTJ2 Space Gray (Intel Core i3 1,1 GHz, 8GB, 256Gb, Intel Iris Plus Graphics)",87990,Out of stock,https://biggeek.ru/products/apple-macbook-air-13-retina-mwtj2-space-gray-11-ghz-8gb-256gb-intel-iris-plus-graphics
128,"Apple MacBook Air 13 Retina MVH22 Space Gray (Intel Core i5 1,1 GHz, 8GB, 512Gb, Intel Iris Plus Graphics)",91990,Out of stock,https://biggeek.ru/products/apple-macbook-air-13-retina-mvh22-space-gray-11-ghz-8gb-512gb-intel-iris-plus-graphics
129,"Apple MacBook Air 13 Retina MVH42 Silver (Intel Core i5  1,1 GHz, 8GB, 512Gb, Intel Iris Plus Graphics)",91990,Out of stock,https://biggeek.ru/products/apple-macbook-air-13-retina-mvh42-silver-11-ghz-8gb-512gb-intel-iris-plus-graphics
130,"Apple MacBook Pro 13 Retina Touch Bar MXK32 Space Gray  (1,4GHz Core i5, 8GB, 256GB, Intel Iris Plus Graphics 645)",99990,Out of stock,https://biggeek.ru/products/apple-macbook-pro-13-retina-touch-bar-mxk32-space-gray-14ghz-core-i5-8gb-256gb-intel-iris-plus-graphics-645
131,"Apple MacBook Pro 13 Retina Touch Bar MXK62 Silver  (1,4GHz Core i5, 8GB, 256GB, Intel Iris Plus Graphics 645)",99990,Out of stock,https://biggeek.ru/products/apple-macbook-pro-13-retina-touch-bar-mxk62-silver-14ghz-core-i5-8gb-256gb-intel-iris-plus-graphics-645
132,"Apple MacBook Pro 13 Retina Touch Bar MXK72 Silver (1,4GHz Core i5, 8GB, 512GB, Intel Iris Plus Graphics 645)",114990,Out of stock,https://biggeek.ru/products/apple-macbook-pro-13-retina-touch-bar-mxk72-silver-14ghz-core-i5-8gb-512gb-intel-iris-plus-graphics-645
133,"Apple MacBook Pro 13 Retina Touch Bar MXK52 Space Gray (1,4GHz Core i5, 8GB, 512GB, Intel Iris Plus Graphics 645)",114990,Out of stock,https://biggeek.ru/products/apple-macbook-pro-13-retina-touch-bar-mxk52-space-gray-14ghz-core-i5-8gb-512gb-intel-iris-plus-graphics-645
134,"Apple MacBook Pro 13 Retina Touch Bar MWP72 Silver  (2,0GHz Core i5, 16GB, 512GB, Intel Iris Plus Graphics)",120490,Out of stock,https://biggeek.ru/products/apple-macbook-pro-13-retina-touch-bar-mwp72-silver-20ghz-core-i5-16gb-512gb-intel-iris-plus-graphics
135,"Apple MacBook Pro 13 Retina Touch Bar MWP42 Space Gray  (2,0GHz Core i5, 16GB, 512GB, Intel Iris Plus Graphics)",130490,Out of stock,https://biggeek.ru/products/apple-macbook-pro-13-retina-touch-bar-mwp42-space-gray-20ghz-core-i5-16gb-512gb-intel-iris-plus-graphics
136,"Apple MacBook Pro 13 Retina Touch Bar MWP82 Silver (2,0GHz Core i5, 16GB, 1TB, Intel Iris Plus Graphics)",153990,Out of stock,https://biggeek.ru/products/apple-macbook-pro-13-retina-touch-bar-mwp82-silver-20ghz-core-i5-16gb-1tb-intel-iris-plus-graphics
137,"Apple MacBook Pro 13 Retina Touch Bar MWP52 Space Gray  (2,0GHz Core i5, 16GB, 1TB, Intel Iris Plus Graphics)",153990,Out of stock,https://biggeek.ru/products/apple-macbook-pro-13-retina-touch-bar-mwp52-space-gray-20ghz-core-i5-16gb-1tb-intel-iris-plus-graphics
138,"Apple MacBook Pro 13 Retina Touch Bar Z0Y7000ST Space Gray (2,3GHz Core i7, 32GB, 1TB, Intel Iris Plus Graphics)",245990,Out of stock,https://biggeek.ru/products/apple-macbook-pro-13-retina-touch-bar-z0y7000st-space-gray-23ghz-core-i7-32gb-1tb-intel-iris-plus-graphics
139,"Apple MacBook Pro 13 Retina Touch Bar Z0Y90002U Silver (2,3GHz Core i7, 32GB, 1TB, Intel Iris Plus Graphics)",250990,Out of stock,https://biggeek.ru/products/apple-macbook-pro-13-retina-touch-bar-z0y90002u-silver-23ghz-core-i7-32gb-1tb-intel-iris-plus-graphics
140,"Apple MacBook Pro 16 Retina Touch Bar MVVK2 Space Gray (2,3 GHz Core i9, 16GB, 1TB, Radeon Pro 5500M)",289990,Out of stock,https://biggeek.ru/products/apple-macbook-pro-16-retina-touch-bar-mvvk2-space-gray-23-ghz-core-i9-16gb-1tb-radeon-pro-5500m
141,"Apple MacBook Pro 16 Retina Touch Bar MVVM2 Silver (2,3 GHz Core i9, 16GB,1TB, Radeon Pro 5500M)",289990,Out of stock,https://biggeek.ru/products/apple-macbook-pro-16-retina-touch-bar-mvvm2-silver-23-ghz-core-i9-16gb1tb-radeon-pro-5500m
142,"Apple MacBook Pro 13 Retina Touch Bar Z0Y7000T2 Space Gray (2,3GHz Core i7, 32GB, 2TB, Intel Iris Plus Graphics)",290990,Out of stock,https://biggeek.ru/products/apple-macbook-pro-13-retina-touch-bar-z0y7000t2-space-gray-23ghz-core-i7-32gb-2tb-intel-iris-plus-graphics
143,"Apple MacBook Pro 13 Retina Touch Bar Z0Y9000FN Silver (2,3GHz Core i7, 32GB, 2TB, Intel Iris Plus Graphics)",290990,Out of stock,https://biggeek.ru/products/apple-macbook-pro-13-retina-touch-bar-z0y9000fn-silver-23ghz-core-i7-32gb-2tb-intel-iris-plus-graphics
144,"Apple MacBook Pro 16 Retina Touch Bar Z0Y000693 Space Gray (2,3 GHz Core i9, 32GB, 2TB, Radeon Pro 5500M)",340990,Out of stock,https://biggeek.ru/products/apple-macbook-pro-16-retina-touch-bar-z0y000693-space-gray-23-ghz-core-i9-32gb-2tb-radeon-pro-5500m
145,"Apple MacBook Pro 13 Retina Touch Bar Z0Y7000TM Space Gray (2,3GHz Core i7, 32GB, 4TB, Intel Iris Plus Graphics)",345990,Out of stock,https://biggeek.ru/products/apple-macbook-pro-13-retina-touch-bar-z0y7000tm-space-gray-23ghz-core-i7-32gb-4tb-intel-iris-plus-graphics
146,"Apple MacBook Pro 16 Retina Touch Bar Z0Y000692 Space Gray (2,3 GHz Core i9, 32GB, 2TB, Radeon Pro 5500M)",350990,Out of stock,https://biggeek.ru/products/apple-macbook-pro-16-retina-touch-bar-z0y000692-space-gray-23-ghz-core-i9-32gb-2tb-radeon-pro-5500m
147,"Apple MacBook Pro 16 Retina Touch Bar MVVN2 Space Gray (2,4 GHz Core i9, 32GB, 2TB, Radeon Pro 5500M)",355990,Out of stock,https://biggeek.ru/products/apple-macbook-pro-16-retina-touch-bar-mvvn2-space-gray-24-ghz-core-i9-32gb-2tb-radeon-pro-5500m
148,"Apple MacBook Pro 16 Retina Touch Bar Z0Y0005VE Space Gray (2,4 GHz Core i9, 32GB, 2TB, Radeon Pro 5500M)",368990,Out of stock,https://biggeek.ru/products/apple-macbook-pro-16-retina-touch-bar-z0y0005ve-space-gray-24-ghz-core-i9-32gb-2tb-radeon-pro-5500m
149,"Apple MacBook Pro 16 Retina Touch Bar Z0Y0005TZ Space Gray (2,4 GHz Core i9, 64GB, 2TB, Radeon Pro 5500M)",369990,Out of stock,https://biggeek.ru/products/apple-macbook-pro-16-retina-touch-bar-z0y0005tz-space-gray-24-ghz-core-i9-64gb-2tb-radeon-pro-5500m
150,"Apple MacBook Pro 16 Retina Touch Bar Z0Y0006XF Space Gray (2,4 GHz Core i9, 64GB, 1TB, Radeon Pro 5500M)",370990,Out of stock,https://biggeek.ru/products/apple-macbook-pro-16-retina-touch-bar-z0y0006xf-space-gray-24-ghz-core-i9-64gb-1tb-radeon-pro-5500m
151,"Apple MacBook Pro 16 Retina Touch Bar Z0XZ007FN Space Gray (2,4 GHz Core i9, 32GB, 2TB, Radeon Pro 5600M)",419990,Out of stock,https://biggeek.ru/products/apple-macbook-pro-16-retina-touch-bar-z0xz007fn-space-gray-24-ghz-core-i9-32gb-2tb-radeon-pro-5600m
152,"Apple MacBook Pro 16 Retina Touch Bar Z0XZ0079A Space Gray (2,4 GHz Core i9, 64GB, 1TB, Radeon Pro 5600M)",419990,Out of stock,https://biggeek.ru/products/apple-macbook-pro-16-retina-touch-bar-z0xz0079a-space-gray-24-ghz-core-i9-64gb-1tb-radeon-pro-5600m
153,"Apple MacBook Pro 16 Retina Touch Bar MY222 Space Gray (2,4 GHz Core i9, 32GB, 2TB, Radeon Pro 5600M)",430990,Out of stock,https://biggeek.ru/products/apple-macbook-pro-16-retina-touch-bar-my222-space-gray-24-ghz-core-i9-32gb-2tb-radeon-pro-5600m
154,"Apple MacBook Pro 16 Retina Touch Bar Z0XZ007FP Space Gray (2,4 GHz Core i9, 32GB, 4TB, Radeon Pro 5600M)",480990,Out of stock,https://biggeek.ru/products/apple-macbook-pro-16-retina-touch-bar-z0xz007fp-space-gray-24-ghz-core-i9-32gb-4tb-radeon-pro-5600m
155,"Apple MacBook Pro 16 Retina Touch Bar Z0XZ007FR Space Gray (2,4 GHz Core i9, 64GB, 4TB, Radeon Pro 5600M)",518990,Out of stock,https://biggeek.ru/products/apple-macbook-pro-16-retina-touch-bar-z0xz007fr-space-gray-24-ghz-core-i9-64gb-4tb-radeon-pro-5600m
