,id,region,price,year,manufacturer,condition,cylinders,fuel,odometer,title_status,transmission,drive,size,type,paint_color,state
2485,7041905255,vermont,8500,1940.0,buick,excellent,8 cylinders,gas,98229.0,clean,manual,rwd,full-size,sedan,black,1
2486,7041893832,vermont,19998,2014.0,ram,,,gas,48371.0,clean,automatic,4wd,,pickup,blue,1
2487,7041867580,vermont,10995,2008.0,jeep,,,gas,101200.0,clean,manual,,,,,1
2488,7041863810,vermont,12500,2015.0,honda,excellent,4 cylinders,gas,30000.0,clean,automatic,fwd,mid-size,sedan,silver,1
2489,7041860114,vermont,0,2013.0,toyota,excellent,6 cylinders,gas,154505.0,clean,automatic,4wd,,pickup,white,1
2490,7041850857,vermont,7900,2011.0,volvo,excellent,6 cylinders,gas,,rebuilt,automatic,fwd,mid-size,SUV,blue,1
2491,7041836688,vermont,5675,2011.0,kia,like new,4 cylinders,gas,,clean,automatic,,,,,1
2492,7041824213,vermont,13900,2014.0,chevrolet,,,gas,,clean,automatic,,,,,1
2493,7041817858,vermont,26900,2014.0,toyota,,,gas,,clean,automatic,,,,,1
2494,7041762575,vermont,2000,2005.0,subaru,,4 cylinders,gas,200000.0,clean,manual,4wd,,,,1
2495,7041808844,vermont,36900,2017.0,ford,,,gas,,clean,automatic,,,,,1
2496,7041802533,vermont,0,2013.0,chevrolet,,,other,71970.0,clean,automatic,4wd,,other,grey,1
2497,7041787139,vermont,29990,2016.0,chevrolet,,,other,70985.0,clean,automatic,,,other,white,1
2498,7041775438,vermont,29990,2006.0,ford,,,diesel,90332.0,clean,,4wd,full-size,other,,1
2499,7041773235,vermont,4000,2004.0,honda,,,gas,170000.0,clean,automatic,,,,,1
2500,7041767593,vermont,25495,2019.0,subaru,like new,4 cylinders,gas,10200.0,rebuilt,automatic,4wd,,wagon,brown,1
2501,7041767356,vermont,22495,2017.0,subaru,excellent,4 cylinders,gas,23000.0,rebuilt,automatic,4wd,,wagon,blue,1
2502,7041766864,vermont,24495,2018.0,subaru,like new,4 cylinders,gas,13000.0,rebuilt,automatic,4wd,,wagon,silver,1
2503,7041766839,vermont,1000,2006.0,volvo,fair,4 cylinders,gas,160000.0,clean,automatic,fwd,mid-size,sedan,silver,1
2504,7041766412,vermont,15995,2016.0,subaru,excellent,4 cylinders,gas,30275.0,rebuilt,automatic,4wd,,sedan,blue,1
2505,7041560079,vermont,2650,2005.0,volvo,good,,gas,165000.0,clean,automatic,4wd,full-size,,black,1
2506,7041765830,vermont,19995,2017.0,subaru,excellent,4 cylinders,gas,21600.0,rebuilt,automatic,4wd,,wagon,red,1
2507,7041764902,vermont,4400,2009.0,subaru,like new,4 cylinders,gas,152347.0,clean,manual,4wd,full-size,wagon,white,1
2508,7041764634,vermont,14995,2008.0,jeep,excellent,6 cylinders,gas,110399.0,clean,manual,4wd,,SUV,,1
2509,7041764540,vermont,20995,2017.0,subaru,excellent,4 cylinders,gas,20000.0,rebuilt,automatic,4wd,,SUV,red,1
2510,7041764358,vermont,5000,1990.0,gmc,good,8 cylinders,gas,200000.0,clean,automatic,4wd,,,,1
2511,7041764163,vermont,17495,2018.0,subaru,excellent,4 cylinders,gas,37000.0,rebuilt,automatic,4wd,,SUV,black,1
2512,7041762986,vermont,5335,2009.0,,good,4 cylinders,gas,152654.0,clean,manual,fwd,,sedan,black,1
2513,7041749466,vermont,6900,2006.0,dodge,good,6 cylinders,gas,168017.0,lien,automatic,4wd,mid-size,pickup,silver,1
2514,7041701251,vermont,3500,2003.0,lexus,good,6 cylinders,gas,211652.0,clean,automatic,4wd,mid-size,SUV,black,1
2515,7041675977,vermont,3695,2013.0,ford,good,4 cylinders,gas,117500.0,clean,automatic,fwd,compact,hatchback,grey,1
2516,7041655826,vermont,3995,2008.0,ford,good,8 cylinders,gas,181000.0,clean,automatic,rwd,full-size,van,black,1
2517,7041650733,vermont,900,2004.0,honda,good,,gas,195000.0,clean,automatic,,,sedan,blue,1
2518,7041620261,vermont,6875,2008.0,subaru,,,gas,77000.0,clean,manual,,,,,1
2519,7041620063,vermont,6995,2013.0,subaru,,,gas,121000.0,clean,automatic,,,,,1
2520,7041619746,vermont,7995,2011.0,chrysler,,,gas,66000.0,clean,automatic,,,,,1
2521,7041570809,vermont,2900,2009.0,toyota,good,6 cylinders,gas,,clean,automatic,fwd,full-size,mini-van,green,1
2522,7041526906,vermont,4995,2011.0,subaru,,,gas,149000.0,clean,automatic,,,,,1
2523,7041524244,vermont,5995,2012.0,jeep,,,gas,125000.0,clean,automatic,,,,,1
2524,7041524005,vermont,4875,2010.0,,,,gas,91000.0,clean,automatic,,,,,1
2525,7041513541,vermont,3900,2012.0,subaru,,4 cylinders,gas,140500.0,rebuilt,automatic,,,,,1
2526,7041510538,vermont,15999,2010.0,ford,excellent,8 cylinders,gas,85000.0,clean,automatic,4wd,full-size,truck,black,1
2527,7041510503,vermont,8596,2014.0,dodge,good,6 cylinders,gas,90439.0,clean,other,fwd,full-size,van,white,1
2528,7041510512,vermont,6596,2011.0,nissan,good,6 cylinders,gas,91832.0,rebuilt,automatic,fwd,,sedan,black,1
2529,7041510473,vermont,6596,2012.0,mazda,good,4 cylinders,gas,96078.0,clean,automatic,fwd,,hatchback,black,1
2530,7041510174,vermont,5996,2007.0,honda,good,6 cylinders,gas,74196.0,clean,automatic,fwd,,sedan,silver,1
2531,7041510184,vermont,4596,2012.0,nissan,good,4 cylinders,gas,182452.0,clean,automatic,fwd,,sedan,silver,1
2532,7041510133,vermont,3996,2009.0,honda,good,4 cylinders,gas,205886.0,clean,automatic,fwd,,sedan,black,1
2533,7041510139,vermont,6596,2011.0,subaru,good,4 cylinders,gas,129636.0,clean,automatic,4wd,,wagon,silver,1
2534,7041510143,vermont,8996,2009.0,toyota,good,4 cylinders,gas,179931.0,clean,other,4wd,full-size,truck,silver,1
2535,7041510181,vermont,6396,2008.0,toyota,good,6 cylinders,gas,147351.0,clean,automatic,4wd,full-size,SUV,silver,1
2536,7041477567,vermont,3995,2009.0,mitsubishi,,4 cylinders,gas,165770.0,clean,automatic,fwd,,sedan,red,1
2537,7041456890,vermont,3995,2009.0,kia,,,gas,93000.0,clean,automatic,,,,,1
2538,7041442344,vermont,7995,2012.0,toyota,,,gas,101000.0,clean,automatic,,,,,1
2539,7041442047,vermont,3995,2008.0,,,,gas,117000.0,clean,automatic,,,,,1
2540,7041436866,vermont,9999,2015.0,nissan,like new,4 cylinders,gas,89349.0,salvage,automatic,4wd,,SUV,silver,1
2541,7041429121,vermont,10999,2014.0,subaru,excellent,4 cylinders,gas,121000.0,clean,automatic,4wd,,wagon,red,1
2542,7041426805,vermont,20900,2016.0,gmc,excellent,6 cylinders,gas,41546.0,clean,automatic,4wd,full-size,pickup,silver,1
2543,7041426546,vermont,19995,2011.0,toyota,excellent,8 cylinders,gas,99764.0,clean,automatic,4wd,full-size,truck,silver,1
2544,7041419152,vermont,3995,2011.0,chevrolet,good,8 cylinders,gas,231000.0,clean,automatic,rwd,full-size,SUV,blue,1
2545,7041413675,vermont,11995,2009.0,jeep,excellent,6 cylinders,gas,183681.0,clean,automatic,4wd,,SUV,,1
2546,7041412033,vermont,5995,2008.0,dodge,,,gas,133000.0,clean,manual,,,,,1
2547,7041398207,vermont,4500,2010.0,ford,,6 cylinders,gas,121000.0,rebuilt,automatic,,,,white,1
2548,7041388473,vermont,5500,2010.0,toyota,excellent,4 cylinders,hybrid,142038.0,clean,automatic,fwd,,hatchback,black,1
2549,7041388254,vermont,18995,2016.0,toyota,excellent,4 cylinders,gas,37633.0,clean,automatic,4wd,compact,SUV,blue,1
2550,7041382465,vermont,16695,2011.0,ford,excellent,6 cylinders,gas,25484.0,clean,automatic,rwd,mid-size,pickup,blue,1
2551,7041382394,vermont,500,2006.0,chevrolet,fair,6 cylinders,gas,244000.0,clean,automatic,rwd,full-size,pickup,red,1
2552,7041382160,vermont,18995,2010.0,gmc,excellent,8 cylinders,gas,130971.0,clean,automatic,4wd,full-size,SUV,silver,1
2553,7041387852,vermont,13995,2008.0,toyota,excellent,6 cylinders,gas,116783.0,clean,automatic,4wd,mid-size,SUV,red,1
2554,7041387756,vermont,18999,2011.0,infiniti,,,gas,,clean,automatic,,,,,1
2555,7041386380,vermont,16995,2015.0,toyota,good,4 cylinders,gas,55531.0,clean,automatic,4wd,compact,SUV,black,1
2556,7041384451,vermont,1,2001.0,jeep,fair,6 cylinders,gas,225780.0,clean,automatic,4wd,mid-size,SUV,silver,1
2557,7041383969,vermont,21995,2013.0,gmc,excellent,8 cylinders,gas,87147.0,clean,automatic,4wd,full-size,pickup,blue,1
2558,7041383541,vermont,17995,2016.0,toyota,excellent,4 cylinders,gas,13716.0,clean,automatic,fwd,compact,sedan,white,1
2559,7041381477,vermont,11495,2014.0,subaru,excellent,4 cylinders,gas,57846.0,clean,automatic,4wd,mid-size,sedan,grey,1
2560,7041379856,vermont,14995,2008.0,toyota,excellent,8 cylinders,gas,139000.0,clean,automatic,4wd,,SUV,white,1
2561,7041378949,vermont,13995,2011.0,chevrolet,excellent,8 cylinders,gas,137000.0,clean,automatic,4wd,full-size,SUV,grey,1
2562,7041376699,vermont,7995,2009.0,toyota,excellent,6 cylinders,gas,103000.0,clean,automatic,fwd,full-size,sedan,,1
2563,7041375811,vermont,33995,2006.0,,excellent,12 cylinders,gas,63000.0,clean,automatic,4wd,,sedan,white,1
2564,7041252874,vermont,4999,2005.0,,,,gas,,clean,automatic,,,,,1
2565,7041375003,vermont,9995,2009.0,toyota,excellent,6 cylinders,gas,141000.0,clean,automatic,4wd,full-size,mini-van,grey,1
2566,7041374291,vermont,12995,2008.0,gmc,excellent,8 cylinders,gas,117000.0,clean,automatic,4wd,,SUV,black,1
2567,7041360202,vermont,6900,2008.0,volkswagen,excellent,4 cylinders,gas,107000.0,clean,manual,fwd,,coupe,white,1
2568,7041335873,vermont,22900,2016.0,chevrolet,excellent,8 cylinders,gas,,clean,automatic,4wd,full-size,pickup,white,1
2569,7041332038,vermont,4995,2009.0,toyota,,,gas,124000.0,clean,automatic,,,,,1
2570,7041325227,vermont,4995,2013.0,fiat,,,gas,81000.0,clean,automatic,,,,,1
2571,7041319455,vermont,3750,2002.0,toyota,good,6 cylinders,gas,228000.0,clean,automatic,4wd,,SUV,silver,1
2572,7041245581,vermont,4995,2006.0,honda,good,,hybrid,111000.0,clean,automatic,fwd,full-size,sedan,silver,1
2573,7041312214,vermont,0,2013.0,gmc,like new,8 cylinders,gas,82993.0,clean,automatic,4wd,,pickup,silver,1
2574,7041265434,vermont,4000,2013.0,ford,,,gas,,clean,automatic,,,,,1
2575,7041258392,vermont,17495,2013.0,lexus,,6 cylinders,hybrid,114912.0,clean,automatic,4wd,,SUV,black,1
2576,7041254988,vermont,5999,2013.0,hyundai,,,gas,,clean,manual,,,,,1
2577,7041254577,vermont,4499,2005.0,,,,gas,,clean,automatic,,,,,1
2578,7041253903,vermont,14999,2011.0,toyota,,,gas,,clean,automatic,,,,,1
2579,7041253600,vermont,17999,2013.0,bmw,,,gas,,clean,automatic,,,,,1
2580,7039560679,vermont,21658,2009.0,bmw,good,8 cylinders,gas,96378.0,clean,automatic,rwd,mid-size,coupe,white,1
2581,7041229453,vermont,17900,2015.0,ford,,,gas,,clean,automatic,,,,,1
2582,7041226341,vermont,49900,2014.0,ford,,,diesel,,clean,automatic,,,,,1
2583,7041224852,vermont,45900,2016.0,ford,,,diesel,,clean,automatic,,,,,1
2584,7041224542,vermont,28900,2016.0,chevrolet,,,gas,,clean,automatic,,,,,1
2585,7041223061,vermont,34900,2017.0,ford,,,gas,,clean,automatic,,,,,1
2586,7041219768,vermont,46990,2014.0,chevrolet,,,diesel,49618.0,clean,automatic,4wd,,other,white,1
2587,7041217695,vermont,3200,2006.0,,like new,,gas,,clean,automatic,,,,,1
2588,7041216729,vermont,32500,2017.0,ford,,,gas,,clean,automatic,,,,,1
2589,7041215147,vermont,1995,2002.0,toyota,good,4 cylinders,gas,125339.0,clean,automatic,fwd,compact,hatchback,black,1
2590,7041203117,vermont,0,2011.0,subaru,,,other,185719.0,clean,other,,,,,1
2591,7041214571,vermont,10495,2013.0,honda,good,4 cylinders,gas,163726.0,clean,automatic,4wd,compact,SUV,white,1
2592,7041207180,vermont,0,2014.0,mazda,,,other,57808.0,clean,automatic,,,,,1
2593,7041205699,vermont,0,2014.0,bmw,,,other,,clean,automatic,,,,,1
2594,7041204802,vermont,34990,2015.0,ford,,,other,89813.0,clean,automatic,4wd,,pickup,silver,1
2595,7041204133,vermont,0,2013.0,cadillac,,,other,41588.0,clean,automatic,,,,,1
2596,7041040797,vermont,2700,2005.0,chevrolet,good,6 cylinders,gas,325000.0,clean,automatic,rwd,full-size,pickup,white,1
2597,7040973433,vermont,5495,2004.0,volvo,excellent,6 cylinders,gas,116000.0,clean,automatic,4wd,mid-size,SUV,white,1
2598,7041202233,vermont,0,2007.0,buick,,,other,,clean,automatic,,,,,1
2599,7041196253,vermont,0,2015.0,,,,gas,,clean,automatic,,,,,1
2600,7041195815,vermont,0,2019.0,,,,gas,,clean,automatic,,,,,1
2601,7041195579,vermont,0,2018.0,,like new,,gas,,clean,automatic,,,,,1
2602,7041195353,vermont,0,2018.0,,,,gas,,clean,automatic,,,,,1
2603,7041193285,vermont,34990,2011.0,chevrolet,,,diesel,62890.0,clean,automatic,4wd,,pickup,red,1
2604,7041190147,vermont,7995,2013.0,ford,good,6 cylinders,gas,160000.0,clean,automatic,fwd,full-size,SUV,black,1
2605,7041189675,vermont,13995,2006.0,ford,like new,,gas,56000.0,clean,automatic,,,,,1
2606,7041189490,vermont,9995,2008.0,gmc,like new,,gas,132000.0,clean,automatic,,,,,1
2607,7041021014,vermont,5000,2010.0,subaru,good,4 cylinders,gas,,clean,manual,,,,,1
2608,7041184159,vermont,7995,2010.0,chevrolet,excellent,4 cylinders,gas,107934.0,clean,automatic,4wd,,SUV,,1
2609,7041183977,vermont,33995,2017.0,ford,,8 cylinders,,34800.0,clean,automatic,4wd,,,white,1
2610,7041182343,vermont,3695,2008.0,hyundai,,,gas,,clean,automatic,,,,grey,1
2611,7041176817,vermont,2900,2007.0,saturn,excellent,4 cylinders,gas,81403.0,clean,automatic,fwd,compact,sedan,grey,1
2612,7041176550,vermont,10900,2013.0,ford,,,gas,131000.0,clean,automatic,,,,,1
2613,7041161780,vermont,4500,2009.0,hyundai,,4 cylinders,gas,117000.0,clean,automatic,fwd,,,grey,1
2614,7041161590,vermont,18900,2011.0,ford,like new,6 cylinders,gas,37000.0,rebuilt,automatic,4wd,,pickup,grey,1
2615,7041158568,vermont,650,1995.0,bmw,fair,,gas,180000.0,clean,automatic,,,,,1
2616,7041144719,vermont,400,2007.0,jeep,,,gas,,clean,manual,,,,,1
2617,7041122012,vermont,1000,2006.0,ford,fair,4 cylinders,gas,,clean,manual,fwd,,,silver,1
2618,7040725878,vermont,4995,2009.0,subaru,good,4 cylinders,gas,,clean,automatic,4wd,,wagon,black,1
2619,7040971522,vermont,8495,2012.0,nissan,excellent,4 cylinders,gas,101139.0,clean,automatic,4wd,mid-size,SUV,black,1
2620,7040968591,vermont,22995,2015.0,volvo,,,gas,,clean,automatic,,,,,1
2621,7040966967,vermont,13995,2012.0,mercedes-benz,,,gas,,clean,automatic,,,,,1
2622,7040932582,vermont,20995,2015.0,chevrolet,excellent,8 cylinders,gas,106253.0,clean,automatic,4wd,,,,1
2623,7040932250,vermont,22995,2015.0,gmc,excellent,6 cylinders,gas,63778.0,clean,automatic,4wd,,,,1
2624,7040931820,vermont,7995,2006.0,toyota,excellent,8 cylinders,gas,162551.0,clean,automatic,,,,,1
2625,7040931509,vermont,14995,2017.0,nissan,like new,4 cylinders,gas,19224.0,clean,automatic,fwd,,,,1
2626,7040719022,vermont,5995,2011.0,subaru,good,4 cylinders,gas,,clean,automatic,4wd,,wagon,blue,1
2627,7040931224,vermont,4995,2008.0,mini,excellent,4 cylinders,gas,116952.0,clean,manual,fwd,,,,1
2628,7040930856,vermont,3995,2008.0,toyota,excellent,4 cylinders,hybrid,179642.0,clean,automatic,fwd,,,,1
2629,7040930562,vermont,7995,2009.0,infiniti,good,6 cylinders,gas,106757.0,clean,automatic,rwd,,,,1
2630,7040930270,vermont,13995,2008.0,ford,excellent,8 cylinders,diesel,204229.0,clean,automatic,4wd,,,,1
2631,7040929976,vermont,11995,2008.0,gmc,excellent,8 cylinders,gas,146216.0,clean,automatic,4wd,,,,1
2632,7040929664,vermont,11995,2016.0,ford,excellent,4 cylinders,gas,66164.0,clean,automatic,fwd,,,,1
2633,7040918947,vermont,12900,2012.0,audi,like new,4 cylinders,diesel,50000.0,clean,automatic,fwd,mid-size,other,white,1
2634,7040907314,vermont,6875,2008.0,subaru,,,gas,77000.0,clean,manual,,,,,1
2635,7040880609,vermont,4900,2003.0,toyota,excellent,6 cylinders,gas,140000.0,clean,automatic,4wd,,pickup,,1
2636,7040854811,vermont,999,2003.0,toyota,fair,,gas,175753.0,clean,automatic,fwd,,mini-van,green,1
2637,7040854069,vermont,4000,2007.0,jeep,,,gas,,clean,automatic,,,,,1
2638,7040836757,vermont,5500,2014.0,chevrolet,excellent,4 cylinders,gas,75000.0,clean,manual,fwd,compact,hatchback,green,1
2639,7040811865,vermont,11900,2009.0,chevrolet,,8 cylinders,gas,141000.0,clean,automatic,4wd,,,red,1
2640,7040807384,vermont,15600,2018.0,nissan,excellent,4 cylinders,gas,31421.0,rebuilt,automatic,4wd,mid-size,SUV,blue,1
2641,7040750807,vermont,2900,2004.0,subaru,good,4 cylinders,gas,114000.0,clean,manual,4wd,mid-size,SUV,blue,1
2642,7040730791,vermont,2195,2004.0,honda,good,4 cylinders,gas,,clean,manual,fwd,,sedan,black,1
2643,7040726954,vermont,3495,2008.0,subaru,,4 cylinders,gas,163870.0,clean,manual,4wd,,hatchback,blue,1
2644,7040717460,vermont,26777,2012.0,chevrolet,,,diesel,131152.0,clean,automatic,4wd,,pickup,silver,1
2645,7040709362,vermont,6995,2011.0,chevrolet,good,8 cylinders,gas,,clean,automatic,4wd,,truck,white,1
2646,7040706705,vermont,6995,2006.0,nissan,good,6 cylinders,gas,,clean,automatic,4wd,,truck,black,1
2647,7040681210,vermont,7995,2010.0,honda,good,6 cylinders,gas,,clean,automatic,4wd,,pickup,blue,1
2648,7040680204,vermont,4995,2011.0,nissan,good,6 cylinders,gas,,clean,automatic,4wd,,SUV,blue,1
2649,7040678868,vermont,13995,2012.0,jeep,like new,6 cylinders,gas,,clean,manual,4wd,,SUV,black,1
2650,7040675368,vermont,9850,2014.0,subaru,excellent,4 cylinders,gas,43941.0,salvage,automatic,,mid-size,sedan,red,1
2651,7040669503,vermont,15900,2003.0,gmc,,8 cylinders,diesel,166000.0,clean,automatic,4wd,,,,1
2652,7040663284,vermont,10000,2007.0,dodge,excellent,6 cylinders,gas,70703.0,clean,automatic,fwd,full-size,mini-van,red,1
2653,7040344899,vermont,7899,2013.0,volkswagen,excellent,4 cylinders,gas,127000.0,clean,manual,fwd,,coupe,grey,1
2654,7040647476,vermont,16900,2012.0,ford,,8 cylinders,gas,114000.0,clean,automatic,4wd,,,grey,1
2655,7040624696,vermont,36990,2015.0,chevrolet,,,diesel,137368.0,clean,automatic,4wd,,pickup,white,1
2656,7040613923,vermont,6990,2000.0,ford,,,diesel,191252.0,clean,,fwd,,other,,1
2657,7040612293,vermont,0,2012.0,ford,,,other,96854.0,clean,,4wd,,other,,1
2658,7040609319,vermont,28990,2016.0,jeep,,,gas,80361.0,clean,automatic,4wd,,SUV,black,1
2659,7040601761,vermont,5660,2008.0,,good,4 cylinders,gas,97906.0,clean,automatic,fwd,,sedan,blue,1
2660,7040597246,vermont,32990,2013.0,ford,,,diesel,122195.0,clean,automatic,4wd,,pickup,black,1
2661,7040590392,vermont,4750,2002.0,chevrolet,,,gas,185000.0,clean,automatic,,,,,1
2662,7040586556,vermont,12995,2011.0,jeep,excellent,6 cylinders,gas,79002.0,clean,manual,4wd,,SUV,,1
2663,7040533505,vermont,16500,2010.0,chevrolet,like new,8 cylinders,gas,,clean,automatic,4wd,,,grey,1
2664,7040486650,vermont,1250,2008.0,subaru,,,gas,152000.0,salvage,automatic,4wd,,,black,1
2665,7040428976,vermont,4000,2006.0,toyota,fair,8 cylinders,gas,159560.0,clean,automatic,4wd,full-size,truck,black,1
2666,7040400803,vermont,7500,2013.0,,new,other,electric,5.0,clean,other,fwd,compact,sedan,black,1
2667,7040400563,vermont,11998,2014.0,subaru,good,4 cylinders,gas,40063.0,clean,automatic,4wd,compact,sedan,silver,1
2668,7040396963,vermont,12498,2014.0,toyota,good,6 cylinders,gas,125991.0,clean,automatic,fwd,full-size,van,grey,1
2669,7040394878,vermont,3998,2008.0,hyundai,good,4 cylinders,gas,131460.0,clean,automatic,fwd,mid-size,sedan,black,1
2670,7040355284,vermont,15499,2015.0,honda,excellent,6 cylinders,gas,134000.0,clean,automatic,4wd,,SUV,white,1
2671,7040352673,vermont,5200,2007.0,toyota,good,4 cylinders,gas,230000.0,clean,manual,4wd,,pickup,red,1
2672,7040351876,vermont,5499,2006.0,honda,excellent,4 cylinders,gas,75000.0,clean,automatic,fwd,,coupe,silver,1
2673,7040351425,vermont,7999,2010.0,subaru,excellent,4 cylinders,gas,99000.0,clean,manual,4wd,,wagon,grey,1
2674,7040350481,vermont,10799,2016.0,nissan,excellent,4 cylinders,gas,74000.0,clean,automatic,fwd,,sedan,white,1
2675,7040264041,vermont,24490,2015.0,ford,good,8 cylinders,gas,136940.0,clean,automatic,4wd,full-size,truck,white,1
2676,7040350072,vermont,12999,2014.0,nissan,excellent,6 cylinders,gas,109000.0,clean,automatic,4wd,,SUV,grey,1
2677,7040349537,vermont,6499,2011.0,subaru,excellent,4 cylinders,gas,112000.0,clean,automatic,4wd,,sedan,white,1
2678,7040348595,vermont,8999,2014.0,subaru,excellent,4 cylinders,gas,124000.0,clean,manual,4wd,,wagon,green,1
2679,7040348142,vermont,9499,2015.0,volkswagen,excellent,4 cylinders,gas,102000.0,clean,automatic,4wd,,SUV,grey,1
2680,7040347650,vermont,21999,2013.0,lexus,excellent,8 cylinders,gas,95000.0,clean,automatic,4wd,,SUV,black,1
2681,7040347175,vermont,9999,2012.0,honda,excellent,4 cylinders,gas,131000.0,clean,automatic,4wd,,SUV,silver,1
2682,7040346736,vermont,11999,2015.0,subaru,like new,4 cylinders,gas,93720.0,rebuilt,automatic,4wd,,wagon,grey,1
2683,7040346340,vermont,8999,2014.0,mitsubishi,,6 cylinders,gas,73000.0,rebuilt,automatic,4wd,,SUV,white,1
2684,7040345632,vermont,4999,2008.0,nissan,excellent,4 cylinders,hybrid,140000.0,clean,automatic,fwd,,sedan,green,1
2685,7041929034,norfolk / hampton roads,4995,2010.0,ford,,,gas,103411.0,clean,automatic,,,,,0
2686,7040343201,vermont,10499,2015.0,subaru,excellent,4 cylinders,gas,100000.0,clean,automatic,4wd,,sedan,blue,1
2687,7040342860,vermont,5999,2009.0,toyota,excellent,4 cylinders,gas,129000.0,clean,automatic,fwd,,sedan,silver,1
2688,7040342445,vermont,10499,2015.0,subaru,excellent,4 cylinders,gas,106000.0,clean,automatic,4wd,,sedan,grey,1
2689,7040341585,vermont,5899,2013.0,kia,excellent,4 cylinders,gas,93000.0,clean,manual,fwd,,hatchback,red,1
2690,7040329791,vermont,22499,2015.0,jeep,excellent,,gas,87587.0,clean,other,,full-size,SUV,black,1
2691,7040306014,vermont,4900,2006.0,chevrolet,good,6 cylinders,gas,140450.0,clean,automatic,,,sedan,red,1
2692,7040289885,vermont,0,2007.0,toyota,excellent,6 cylinders,gas,137506.0,clean,automatic,4wd,mid-size,pickup,blue,1
2693,7040284664,vermont,59990,2008.0,,,6 cylinders,diesel,15101.0,clean,automatic,,,other,white,1
2694,7040283186,vermont,29993,2008.0,ford,,8 cylinders,diesel,31990.0,clean,manual,4wd,,,white,1
2695,7040264017,vermont,28990,2012.0,chevrolet,good,8 cylinders,diesel,136045.0,clean,automatic,4wd,,,white,1
2696,7040264019,vermont,19990,2000.0,ford,good,8 cylinders,diesel,118774.0,clean,automatic,4wd,full-size,truck,silver,1
2697,7040277568,vermont,59990,2007.0,,,6 cylinders,diesel,23101.0,clean,manual,,,other,white,1
2698,7040265114,vermont,27490,2012.0,ram,good,8 cylinders,gas,84012.0,clean,other,4wd,,,white,1
2699,7040264943,vermont,22990,1999.0,,good,6 cylinders,diesel,38100.0,clean,automatic,rwd,full-size,truck,grey,1
2700,7040264883,vermont,24990,2006.0,ford,good,6 cylinders,diesel,51806.0,clean,automatic,rwd,full-size,truck,white,1
2701,7040264827,vermont,37990,2005.0,chevrolet,good,8 cylinders,diesel,80346.0,clean,automatic,rwd,mid-size,,custom,1
2702,7040264318,vermont,34990,2016.0,,good,4 cylinders,diesel,24122.0,clean,automatic,rwd,full-size,truck,white,1
2703,7040264295,vermont,19990,2012.0,ford,good,8 cylinders,gas,81207.0,clean,automatic,4wd,full-size,truck,custom,1
2704,7040264274,vermont,17990,2013.0,ford,good,8 cylinders,gas,62150.0,clean,automatic,rwd,full-size,truck,white,1
2705,7040264258,vermont,16990,2008.0,chevrolet,good,8 cylinders,gas,108114.0,clean,automatic,4wd,,,white,1
2706,7040264189,vermont,25990,2003.0,gmc,good,6 cylinders,diesel,89499.0,clean,automatic,rwd,full-size,truck,white,1
2707,7040264065,vermont,18990,2015.0,chevrolet,good,8 cylinders,gas,101694.0,clean,automatic,rwd,full-size,truck,white,1
2708,7040264043,vermont,20490,2015.0,chevrolet,good,8 cylinders,gas,81337.0,clean,automatic,rwd,full-size,truck,white,1
2709,7040264033,vermont,34990,2016.0,,good,4 cylinders,diesel,25400.0,clean,automatic,rwd,full-size,truck,white,1
2710,7040264034,vermont,22490,2015.0,ford,good,8 cylinders,gas,143939.0,clean,automatic,4wd,,,white,1
2711,7040264000,vermont,23990,2007.0,ford,good,6 cylinders,diesel,84740.0,clean,automatic,rwd,full-size,truck,white,1
2712,7040264018,vermont,35990,2015.0,,good,6 cylinders,diesel,37547.0,clean,automatic,rwd,full-size,truck,white,1
2713,7040264110,vermont,13990,2006.0,ford,good,8 cylinders,diesel,205944.0,clean,automatic,rwd,full-size,truck,white,1
2714,7040263997,vermont,22490,2013.0,ford,good,8 cylinders,gas,118818.0,clean,automatic,4wd,,,white,1
2715,7040263980,vermont,19990,2014.0,ford,good,8 cylinders,gas,64474.0,clean,automatic,rwd,full-size,truck,white,1
2716,7040187044,vermont,13998,2010.0,gmc,good,8 cylinders,gas,170397.0,clean,automatic,4wd,full-size,truck,black,1
2717,7040186572,vermont,2498,2003.0,honda,good,4 cylinders,gas,225981.0,clean,automatic,fwd,mid-size,sedan,black,1
2718,7039555953,vermont,20862,2014.0,bmw,good,6 cylinders,gas,57554.0,clean,automatic,4wd,,sedan,silver,1
2719,7040263973,vermont,26990,2010.0,,good,6 cylinders,diesel,91853.0,clean,automatic,rwd,full-size,truck,white,1
2720,7040263957,vermont,28990,2004.0,chevrolet,good,8 cylinders,diesel,116856.0,clean,automatic,4wd,full-size,truck,white,1
2721,7040263962,vermont,18990,2014.0,chevrolet,good,8 cylinders,gas,118174.0,clean,automatic,rwd,,,white,1
2722,7040263274,vermont,19990,2012.0,chevrolet,good,8 cylinders,gas,62105.0,clean,automatic,4wd,full-size,truck,yellow,1
2723,7040263031,vermont,24990,2015.0,ford,good,6 cylinders,gas,63656.0,clean,automatic,rwd,full-size,truck,white,1
2724,7040262958,vermont,39990,2015.0,ford,good,8 cylinders,diesel,17795.0,clean,automatic,rwd,full-size,truck,white,1
2725,7040262925,vermont,19990,2004.0,ford,good,8 cylinders,diesel,48426.0,clean,automatic,rwd,full-size,truck,white,1
