,id,price,year,odometer,lat,long
9758,7045486198,15995,2014,124625,36,-76
9759,7045486012,27900,2015,73732,36,-76
9760,7045485840,13495,2014,104485,36,-76
9761,7045485641,13800,2015,100881,36,-76
9762,7045485429,23900,2010,124676,36,-76
9763,7045485217,21900,2016,21863,36,-76
9764,7045485056,14900,2010,164572,36,-76
9765,7045484874,3800,2006,129901,36,-76
9766,7045484737,19500,2017,38991,36,-76
9767,7045484535,14995,2014,114848,36,-76
9768,7045484342,12900,2013,91660,36,-76
9769,7045484138,22900,2016,145753,36,-76
9770,7045483922,13500,2013,67695,36,-76
9771,7045483742,14900,2015,67603,36,-76
9772,7045483466,19900,2017,28943,36,-76
9773,7045483234,7900,2015,100133,36,-76
9774,7045482955,7500,2016,34261,36,-76
9775,7045480678,3000,2001,93899,36,-76
9776,7045477212,8200,2008,118000,36,-76
9777,7045474194,12000,2005,117650,36,-76
9778,7045462195,13500,2008,89429,36,-76
9779,7045461324,16999,2015,92374,36,-76
9780,7045456409,4500,2013,93899,37,-76
9781,7045452325,12990,2014,26871,36,-76
9782,7045449465,13995,2010,104057,36,-76
9783,7045448765,3995,2006,93899,37,-76
9784,7045402761,9495,2011,90223,36,-76
9785,7045442278,6500,2007,93899,37,-76
9786,7045439187,9000,2008,200000,36,-76
9787,7045424721,5990,2007,101724,36,-76
9788,7045419859,6500,2004,265231,30,-82
9789,7045415531,29500,2017,51549,36,-76
9790,7045415009,5990,2005,121339,36,-76
9791,7045413008,0,2019,17887,37,-76
9792,7045411097,9895,2012,168604,36,-76
9793,7045402979,9995,2013,111812,36,-76
9794,7045402519,9495,2006,86026,36,-76
9795,7045402291,9495,2014,99879,36,-76
9796,7045402051,9995,2017,65968,36,-76
9797,7045401715,8995,2009,117425,36,-76
9798,7045401554,2990,2000,93899,36,-76
9799,7045400931,7500,2010,140000,36,-76
9800,7045400736,9800,2013,93899,36,-76
9801,7045398258,9900,2017,93899,36,-76
9802,7045396026,3100,1995,93899,37,-76
9803,7045395722,6950,2011,172000,36,-76
9804,7045394470,3550,1995,139000,36,-76
9805,7045393040,0,2019,4583,37,-76
9806,7045388034,3500,2000,210000,36,-76
9807,7045386410,1990,2008,93899,36,-76
9808,7045376720,6500,2010,105925,36,-76
9809,7045376464,19998,2014,76,36,-76
9810,7045373982,4850,2009,167450,36,-76
9811,7045372581,0,2019,3372,37,-76
9812,7045371406,5600,2014,99700,37,-76
9813,7045370329,3300,1999,145000,36,-76
9814,7045366948,3870,2006,93899,36,-76
9815,7045364517,2200,1994,150000,36,-76
9816,7045360835,2990,2003,111916,36,-76
9817,7045357668,5495,2007,140569,36,-76
9818,7045353320,5500,2008,158465,36,-76
9819,7045350383,10684,2009,100370,38,-77
9820,7045346170,2990,2007,93899,36,-76
9821,7045342130,3000,2007,135000,37,-76
9822,7045339914,7495,2005,127965,36,-76
9823,7045337114,3448,2002,93899,37,-76
9824,7045335214,24950,2018,7950,37,-76
9825,7045332941,24500,2016,108900,36,-76
9826,7045331421,2990,2006,93899,36,-76
9827,7045329095,12500,2001,93899,36,-76
9828,7045328230,9790,2012,93899,36,-76
9829,7045327183,3995,2003,101191,36,-76
9830,7045270471,3400,1997,100000,36,-76
9831,7045095136,4497,2009,177217,36,-76
9832,7045321163,41900,2018,15500,37,-76
9833,7045317493,500,1994,93899,36,-76
9834,7045317310,3990,2006,102488,36,-76
9835,7045314793,0,1977,93899,36,-76
9836,7045314573,23000,2008,160000,36,-76
9837,7045306199,14300,2016,93899,37,-77
9838,7045305030,10500,2007,100300,36,-76
9839,7045303072,33900,2011,65041,38,-77
9840,7045300629,3450,2006,143530,36,-76
9841,7045299329,4500,2006,107000,37,-76
9842,7045298173,6500,2009,140419,36,-76
9843,7045292493,4500,2003,80061,37,-76
9844,7045288186,9500,2011,85410,36,-76
9845,7045285184,2990,2003,142875,36,-76
9846,7045281790,4999,2006,100181,36,-76
9847,7045275367,8600,2007,196000,36,-76
9848,7045273294,9658,2013,25498,36,-76
9849,7045269287,5990,2007,169733,36,-76
9850,7045267367,0,2010,58532,37,-77
9851,7045259349,9000,1998,121000,36,-76
9852,7045250732,4990,2007,157351,36,-76
9853,7045250550,3399,2005,93899,36,-76
9854,7045094795,3500,2007,152211,36,-76
9855,7045247983,7500,2013,185887,36,-76
9856,7045247590,4499,2008,93899,36,-76
9857,7045243337,4499,2011,93899,36,-76
9858,7045237456,3399,2003,93899,36,-76
9859,7045236342,9800,2005,65935,36,-76
9860,7045147129,16100,2005,114628,36,-76
9861,7045232501,5990,2007,154063,36,-76
9862,7045230494,300,1994,93899,36,-76
9863,7045224244,5995,2009,93406,37,-76
9864,7045222589,2695,2002,103000,37,-76
9865,7045220444,4495,2006,44974,37,-76
9866,7045218626,4495,2011,100828,37,-76
9867,7045217051,3495,2009,106033,37,-76
9868,7045216880,9498,2014,105223,36,-76
9869,7045215195,5995,2009,95026,37,-76
9870,7045145071,14495,2007,125462,38,-77
9871,7045138820,2000,2005,207741,37,-76
9872,7045211849,3990,2003,172755,36,-76
9873,7045209702,0,2014,60727,36,-76
9874,7045209450,0,2015,76041,36,-76
9875,7045209134,0,2015,84716,36,-76
9876,7045208841,0,2011,71113,36,-76
9877,7045190769,3990,2005,178617,36,-76
9878,7045189436,27500,2016,35638,36,-76
9879,7045185662,3600,2011,132800,37,-76
9880,7045177419,5000,2013,101290,36,-76
9881,7045170010,3990,2003,242155,36,-76
9882,7045163827,0,2005,233393,36,-76
9883,7045163467,0,2010,110627,36,-76
9884,7045163129,0,2009,89037,36,-76
9885,7045162614,0,2008,165063,36,-76
9886,7045160274,24500,2009,25050,37,-76
9887,7045158819,6995,2011,162878,36,-76
9888,7045158488,15995,2013,92530,36,-76
9889,7045157624,4995,2006,118597,36,-76
9890,7045151133,3990,2007,93899,36,-76
9891,7045131090,3450,2001,174683,36,-76
9892,7045123409,1500,2002,173097,36,-76
9893,7045117917,10500,2009,130946,36,-76
9894,7045114373,3450,2003,162046,36,-76
9895,7045112710,14500,2015,88000,36,-76
9896,7045095480,4797,2001,165809,36,-76
9897,7045095297,0,2009,138360,36,-76
9898,7045108188,9500,2013,77000,36,-76
9899,7045107916,8497,2007,101773,36,-76
9900,7045103185,8200,2013,96000,36,-76
9901,7045101592,12990,2010,93899,36,-76
9902,7045098271,8995,2009,158658,36,-76
9903,7045097113,4995,2007,140369,36,-76
9904,7045096498,7997,2007,129677,36,-76
9905,7045096371,6997,2013,198687,36,-76
9906,7045096072,6497,2008,169114,36,-76
9907,7045095905,6997,2006,223786,36,-76
9908,7045095801,9997,2008,177960,36,-76
9909,7045095634,5997,2002,208975,36,-76
9910,7045094278,14990,2008,93899,36,-76
9911,7045094071,3995,2010,156236,36,-76
9912,7045092570,3995,2006,118385,36,-76
9913,7045088654,6500,2012,92745,36,-76
9914,7045088334,4995,2007,182300,36,-76
9915,7045083180,13500,2014,87000,36,-76
9916,7045081164,12400,2014,67335,36,-76
9917,7045080156,6500,2013,60649,36,-76
9918,7045078797,11600,2014,61000,36,-76
9919,7045078409,0,2012,105308,37,-77
9920,7045075341,10400,2014,122000,36,-76
9921,7045074942,3200,2006,192000,36,-76
9922,7045074849,28750,2011,7395,36,-76
9923,7045074876,27750,2017,69297,36,-76
9924,7045073335,14500,2016,61000,36,-76
9925,7045070948,7950,2015,139900,36,-76
9926,7045074793,9875,2014,107349,36,-76
9927,7045074781,16750,2017,58543,36,-76
9928,7045074776,13855,2016,70278,36,-76
9929,7045074753,17988,2016,94170,36,-76
9930,7045074014,17750,2015,41296,37,-76
9931,7045074006,17500,2011,60109,37,-76
9932,7045073989,17491,2002,30068,37,-76
9933,7045073911,18950,2014,76466,37,-76
9934,7045067876,12295,2009,60354,36,-76
9935,7045067593,3500,2004,93899,36,-76
9936,7045061376,20790,2011,93899,36,-76
9937,7045060942,16700,2012,93899,36,-76
9938,7045060256,1500,2001,300000,36,-76
9939,7045059342,18790,2009,114,36,-76
9940,7045036754,0,2008,109867,36,-76
9941,7045036753,0,2014,72959,36,-76
9942,7045058897,13690,2007,93899,36,-76
9943,7045058277,8995,2007,93899,36,-76
9944,7045055660,2999,2006,164000,37,-76
9945,7045042421,24000,2007,155000,36,-76
9946,7045037145,0,2005,231482,36,-76
9947,7045037035,0,2003,256565,36,-76
9948,7045036984,0,2012,47873,36,-76
9949,7045036944,0,2012,53146,36,-76
9950,7045036906,0,2011,93899,36,-76
9951,7045036842,0,2010,114228,36,-76
9952,7045036829,0,2006,95303,36,-76
9953,7045036804,0,2012,93899,36,-76
9954,7045031439,10450,2012,99810,36,-76
9955,7045027505,15000,2013,93899,36,-76
9956,7044932085,22500,2018,38192,36,-76
9957,7044926998,12000,1963,93899,36,-76
9958,7044915987,5490,2007,93899,36,-76
9959,7044904417,0,2013,111833,38,-77
9960,7044897457,35000,2012,92000,36,-76
9961,7044886946,15900,2014,93899,37,-76
9962,7044884558,11540,2016,69441,36,-76
9963,7044881747,17800,2010,128185,36,-76
9964,7044870525,6000,2010,184000,37,-76
9965,7044850091,38700,2017,22076,37,-76
9966,7044838328,0,2017,41028,38,-77
9967,7044834142,11995,2001,177323,36,-76
9968,7044833909,17495,2013,76995,36,-76
9969,7044833580,14995,2016,74484,36,-76
9970,7044833307,7995,2010,96110,36,-76
9971,7044832998,19999,2012,110866,36,-76
9972,7044832632,13995,2007,108288,36,-76
9973,7044832319,6995,2008,111421,36,-76
9974,7044832174,5990,2010,188000,36,-76
9975,7044832030,13995,2015,72258,36,-76
9976,7044831850,6990,2004,158085,36,-76
9977,7044831737,6995,2005,95140,36,-76
9978,7044831721,5990,2008,145547,36,-76
9979,7044826713,7995,2002,223077,36,-76
9980,7044831554,4990,2008,143249,36,-76
9981,7044831520,0,2019,19151,37,-76
9982,7044831450,5995,2006,185034,36,-76
9983,7044831443,5990,2008,119748,36,-76
9984,7044831257,2990,2004,93899,36,-76
9985,7044831160,11995,2007,136378,36,-76
9986,7044826446,8995,2010,49052,36,-76
9987,7044826143,6995,2019,0,36,-76
9988,7044825918,12995,2018,9918,36,-76
9989,7044825612,14995,2012,164873,36,-76
9990,7044831062,3450,2007,134642,36,-76
9991,7044830925,2990,2004,150266,36,-76
9992,7044830852,8495,2012,124305,36,-76
9993,7044830828,4990,2006,126508,36,-76
9994,7044830717,2990,2004,136171,36,-76
9995,7044825322,15995,2011,61244,36,-76
9996,7044830600,4450,2004,152880,36,-76
9997,7044830498,5990,2008,121793,36,-76
9998,7044830495,8495,2008,141718,36,-76
9999,7044830396,2990,2000,93899,36,-76
10000,7044830275,5450,2007,96096,36,-76
10001,7044830192,11995,2008,120396,36,-76
10002,7044830155,2990,2002,93899,36,-76
10003,7044830059,4650,2005,137344,36,-76
10004,7044829969,3450,2005,168526,36,-76
10005,7044829903,14994,2008,133220,36,-76
10006,7044829853,5990,2007,150369,36,-76
10007,7044825001,7995,2008,83068,36,-76
10008,7044829694,3850,1998,121694,36,-76
10009,7044829580,5990,2007,102739,36,-76
10010,7044829568,13995,2010,80887,36,-76
10011,7044829487,4990,2008,98344,36,-76
10012,7044829342,3450,2003,93899,36,-76
10013,7044829194,17995,2015,119985,36,-76
10014,7044829183,3450,2002,145347,36,-76
10015,7044829082,9990,2009,93899,36,-76
10016,7044828969,2990,2003,198340,36,-76
10017,7044828898,7995,2005,51945,36,-76
10018,7044828638,9995,2007,144110,36,-76
10019,7044828401,13995,2009,182656,36,-76
10020,7044828077,13995,2011,156523,36,-76
10021,7044827791,16995,2011,99452,36,-76
10022,7044827401,25995,2018,33283,36,-76
10023,7044827109,12995,2013,55588,36,-76
10024,7044824689,15995,2008,106339,36,-76
10025,7044824333,23995,2016,54255,36,-76
10026,7044824045,7995,2007,138130,36,-76
10027,7044824037,6995,2010,117055,36,-76
10028,7044823864,15995,2014,87827,36,-76
10029,7044823735,11995,2010,108303,36,-76
10030,7044823329,19995,2008,57344,36,-76
10031,7044823042,9995,2012,85301,36,-76
10032,7044822718,7495,2013,97588,36,-76
10033,7044822449,26995,2016,18131,36,-76
10034,7044822110,9995,2018,1473,36,-76
10035,7044821845,5995,2006,107663,36,-76
10036,7044821378,2300,2007,229635,36,-76
10037,7044821405,6995,2004,91018,36,-76
10038,7044818860,10995,2015,55263,36,-76
10039,7044817058,20000,2005,185000,37,-76
10040,7044816302,3500,1997,126919,36,-76
10041,7044813196,0,2018,47787,37,-76
10042,7044812645,5500,2012,93899,37,-76
10043,7044803438,11995,2006,95000,36,-76
10044,7044803086,4500,2012,93899,37,-76
10045,7044802325,3495,2002,149975,36,-76
10046,7044800719,6595,2008,87000,36,-76
10047,7044796875,1995,1995,139000,36,-76
10048,7044794041,0,2019,10590,37,-76
10049,7044788879,24000,2011,79342,36,-76
10050,7044783330,23995,2005,127300,38,-77
10051,7044776310,16200,2018,33429,36,-76
10052,7044774283,0,2019,16864,37,-76
10053,7044764059,0,2015,77627,38,-77
10054,7044755601,5500,2010,96505,36,-76
10055,7044755506,22995,2015,55489,36,-76
10056,7044754511,9000,2010,114768,36,-76
10057,7044748755,8950,2003,120018,38,-77
10058,7044738886,12995,2012,43908,36,-76
10059,7044717703,3250,2004,110000,37,-76
10060,7044701105,34000,2015,33200,36,-76
10061,7044675960,1700,2001,103000,37,-76
10062,7044667412,20300,2015,80165,37,-76
10063,7044661468,0,2007,93899,36,-76
10064,7044659612,4300,2008,93899,36,-76
10065,7044649843,19300,2015,30050,36,-76
10066,7044649160,15998,2011,131787,36,-76
10067,7044642971,12995,2013,137906,36,-76
10068,7044640442,0,2003,93899,36,-76
10069,7044634546,999,2010,93899,36,-76
10070,7044632954,0,1967,93899,36,-76
10071,7044631986,4600,2003,149000,36,-76
10072,7044630993,0,2011,93899,36,-76
10073,7044628096,0,2005,93899,36,-76
10074,7044624728,0,2012,85000,36,-76
10075,7044623726,3800,2004,93899,36,-76
10076,7044622257,3000,2005,142000,36,-76
10077,7044621271,3900,2009,98000,36,-76
10078,7044620343,2900,2000,93899,36,-76
10079,7044619634,16500,2010,60000,36,-76
10080,7044618452,0,2010,118000,36,-76
10081,7044617874,0,2012,44306,36,-76
10082,7044527982,3997,2008,242540,36,-76
10083,7044617715,0,2007,118000,36,-76
10084,7044617566,0,2015,99205,36,-76
10085,7044617373,0,2015,37020,36,-76
10086,7044617068,0,2014,95788,36,-76
10087,7044616670,0,2011,81000,36,-76
10088,7044605756,39800,2018,34218,36,-76
10089,7044601277,14500,2013,68000,36,-76
10090,7044595098,5200,2007,93899,36,-76
10091,7044594257,4450,2008,152488,36,-76
10092,7044589848,4990,2006,185551,36,-76
10093,7044184431,0,2015,67989,36,-76
10094,7044589209,4990,2007,120848,36,-76
10095,7044579191,5300,2012,130665,36,-76
10096,7044576263,11995,2010,102200,36,-76
10097,7044575223,8900,2013,112284,38,-77
10098,7044573779,8895,2004,221000,36,-76
10099,7044573441,20900,2013,165568,38,-77
10100,7044573452,0,2017,26316,36,-76
10101,7044573234,0,2015,41697,36,-76
10102,7044572991,44500,2019,16050,38,-77
10103,7044572910,0,2015,35781,36,-76
10104,7044572618,0,2015,90745,36,-76
10105,7044563744,6300,2015,80065,36,-76
10106,7044557013,28400,2018,93899,37,-76
10107,7044557034,14995,2007,106261,36,-76
10108,7044556634,18995,2010,132055,36,-76
10109,7044556438,26500,2015,93899,37,-76
10110,7044556175,16995,2009,101788,36,-76
10111,7044555879,11995,2012,180088,36,-76
10112,7044555808,30500,2017,93899,37,-76
10113,7044555534,10995,2008,147219,36,-76
10114,7044555529,9995,2005,148597,36,-76
10115,7044555267,28998,2018,93899,37,-76
10116,7044555187,9650,2009,86346,38,-77
10117,7044555209,7995,2005,190800,36,-76
10118,7044554990,17995,2013,157705,36,-76
10119,7044532931,2500,2003,93899,36,-76
10120,7044530398,11500,2010,92713,36,-76
10121,7044528540,3297,2003,117544,36,-76
10122,7044528409,6997,2006,178508,36,-76
10123,7044528228,3997,2011,182312,36,-76
10124,7044527791,3497,2001,198880,36,-76
10125,7044527680,9997,2009,177893,36,-76
10126,7044527536,9997,2012,149988,36,-76
10127,7044527338,0,2008,123176,36,-76
10128,7044527170,3997,2009,134565,36,-76
10129,7044524550,62995,2020,1320,37,-77
10130,7044523148,9000,2006,67437,36,-76
10131,7044523009,3500,2003,327,37,-76
10132,7044522316,4000,2002,265854,36,-76
10133,7044521494,85995,2019,66110,37,-77
10134,7044518511,76995,2017,24362,37,-77
10135,7044515444,89995,2013,182547,37,-77
10136,7044512621,29995,2000,24487,37,-77
10137,7044487672,3995,2008,139569,36,-76
10138,7044502255,0,1968,93899,36,-76
10139,7044502247,4495,2001,53082,36,-76
10140,7044500861,10500,2005,39000,36,-76
10141,7044495760,23975,2016,43851,36,-76
10142,7044495766,28975,2016,94164,36,-76
10143,7044495768,16955,2013,75261,36,-76
10144,7044486826,8995,2008,160859,36,-76
10145,7044495722,10999,2015,64345,36,-76
10146,7044495703,11975,2016,90935,36,-76
10147,7044495656,25900,2015,101094,36,-76
10148,7044494940,14980,1983,68180,37,-76
10149,7044494906,16750,2013,69868,37,-76
10150,7044494547,2200,1999,93899,36,-76
10151,7044489969,2500,2006,200000,36,-76
10152,7044488480,2500,2008,181526,36,-76
10153,7044484692,10998,2013,90979,36,-76
10154,7044468948,18000,1971,93899,36,-76
10155,7044468618,4100,2007,93899,36,-76
10156,7044468503,27000,2013,203,36,-76
10157,7044468379,8450,2010,93899,36,-76
10158,7044468066,14990,2010,93899,36,-76
10159,7044467754,17890,2013,93899,36,-76
10160,7044184423,0,2011,104079,36,-76
10161,7044465587,12000,1999,93899,36,-76
10162,7044457852,40400,2019,3740,44,-94
10163,7044456959,0,2012,148366,36,-76
10164,7044456892,0,2012,30634,36,-76
10165,7044456888,0,2013,63939,36,-76
10166,7044456840,0,1999,118581,36,-76
10167,7044456834,0,2012,94274,36,-76
10168,7044456783,0,2009,95289,36,-76
10169,7044456776,0,2011,65448,36,-76
10170,7044456764,0,2007,100585,36,-76
10171,7044456723,0,2012,61647,36,-76
10172,7044456708,0,2014,58399,36,-76
10173,7044444704,7500,2010,168000,36,-76
10174,7044409536,3995,1982,121736,37,-76
10175,7044394710,2000,2005,207741,37,-76
10176,7044385832,800,2002,130000,36,-76
10177,7044366321,12490,2012,67467,36,-76
10178,7044366254,25990,2013,63376,36,-76
10179,7044365632,10995,2016,38000,36,-76
10180,7044361796,4300,2008,179000,36,-76
10181,7044359394,3700,1996,176480,36,-76
10182,7044358571,25990,2015,135452,36,-76
10183,7044358542,9500,2016,56502,36,-76
10184,7044358491,19990,2016,65147,36,-76
10185,7044358417,25990,2015,44435,36,-76
10186,7044358382,19990,2013,102338,36,-76
10187,7044358323,13500,2013,79212,36,-76
10188,7044358255,24990,2013,74529,36,-76
10189,7044358193,27990,2011,79341,36,-76
10190,7044358164,17850,2013,60546,36,-76
10191,7044358080,13500,2010,111782,36,-76
10192,7044358011,17499,2001,69210,36,-76
10193,7044357920,17990,2012,120055,36,-76
10194,7044357891,23500,2015,60023,36,-76
10195,7044355479,0,2010,135977,38,-77
10196,7044302626,6500,2005,220000,36,-76
10197,7044348211,1,1949,4000,37,-76
10198,7044344954,4889,2007,199420,36,-76
10199,7044328589,0,2017,16743,38,-77
10200,7044326983,5990,2007,101724,36,-76
10201,7044323500,0,2019,13245,37,-76
10202,7044323076,5990,2005,121339,36,-76
10203,7044320628,9998,2011,105221,36,-76
10204,7044272307,5000,1997,120000,36,-76
10205,7044184134,0,2016,57068,38,-77
10206,7044318131,2990,2000,93899,36,-76
10207,7044315960,0,2018,6970,37,-76
10208,7044313633,3900,2005,162000,37,-76
10209,7044312926,1990,2008,93899,36,-76
10210,7044308178,0,2018,41863,37,-76
10211,7044307532,4850,2009,167450,36,-76
10212,7044307185,1500,2002,93899,36,-76
10213,7044303966,0,2011,119149,38,-77
10214,7044303082,2800,2007,156000,36,-76
10215,7044302257,2990,2003,111916,36,-76
10216,7044300803,16995,2010,98665,36,-76
10217,7044296617,2990,2007,93899,36,-76
10218,7044294444,23755,2016,80866,36,-76
10219,7044183763,28999,2015,112842,35,-79
10220,7044178200,23999,2015,82350,35,-79
10221,7044290989,2990,2006,93899,36,-76
10222,7044285650,3990,2006,102488,36,-76
10223,7044283295,0,2013,111044,38,-77
10224,7044280255,3450,2006,143530,36,-76
10225,7044274623,2990,2003,142875,36,-76
10226,7044176258,0,2013,97512,38,-77
10227,7044268886,5990,2007,169733,36,-76
10228,7044266411,15498,2014,109391,36,-76
10229,7044264342,10500,2005,121000,36,-76
10230,7044263102,4990,2007,157351,36,-76
10231,7044258703,24995,2015,36068,36,-76
10232,7044174169,33599,2016,60865,35,-79
10233,7044170159,23999,2012,83601,35,-79
10234,7044163643,25999,2002,119927,35,-79
10235,7044255640,5990,2007,154063,36,-76
10236,7044250236,29000,2016,26230,36,-76
10237,7044250226,22400,2010,33759,36,-76
10238,7044249485,0,2011,129919,36,-76
10239,7044249416,0,2013,90875,36,-76
10240,7044249364,0,2013,81209,36,-76
10241,7044249280,0,2012,62005,36,-76
10242,7044248733,3990,2003,172755,36,-76
10243,7044246211,2500,2003,189000,36,-76
10244,7044244199,2400,2007,93899,36,-76
10245,7044242106,0,2016,39293,38,-77
10246,7044162890,0,2012,89623,38,-77
10247,7044241663,3990,2005,178617,36,-76
10248,7044241259,7499,1978,136440,35,-79
10249,7044237336,11875,2010,76173,36,-76
10250,7044236759,3200,2006,93899,36,-76
10251,7044234608,3990,2003,242155,36,-76
10252,7044233985,0,2011,72383,36,-76
10253,7044233868,0,2009,89997,36,-76
10254,7044233769,0,2011,104144,36,-76
10255,7044233633,0,2014,81985,36,-76
10256,7044228228,6600,2005,153000,36,-76
10257,7044159479,0,2013,110618,38,-77
10258,7044157330,9000,2005,197000,36,-76
10259,7044227916,3990,2007,93899,36,-76
10260,7044226572,24900,2017,30374,36,-76
10261,7044226566,29800,2018,35701,36,-76
10262,7044226096,26300,2015,80291,36,-76
10263,7044221297,3450,2001,174683,36,-76
10264,7044217694,10995,2009,137799,36,-76
10265,7044199681,16775,2016,27280,36,-76
10266,7044215306,3450,2003,162046,36,-76
10267,7044214259,0,2015,84241,38,-77
10268,7044212148,26700,2018,16974,36,-76
10269,7044211949,5320,2005,214334,36,-76
10270,7044208716,6000,2008,206000,36,-76
10271,7044205937,31999,2014,182662,35,-79
10272,7044205422,26500,1929,3025,36,-76
10273,7044201144,0,2009,136953,37,-77
10274,7044184530,0,2010,93199,36,-76
10275,7044184521,0,2014,29716,36,-76
10276,7044184492,0,2009,93899,36,-76
10277,7044199563,16455,2011,81553,36,-76
10278,7044199555,18975,2017,54081,36,-76
10279,7044199511,14975,2016,25062,36,-76
10280,7044199391,29975,2017,17525,36,-76
10281,7044199344,13975,2015,80840,36,-76
10282,7044184483,0,2012,85060,36,-76
10283,7044184473,0,2015,82428,36,-76
10284,7044199041,6980,1984,108150,37,-76
10285,7044199037,19800,2016,60770,37,-76
10286,7044199029,17998,2015,52812,37,-76
10287,7044198905,3850,2004,138973,36,-76
10288,7044197387,995,2001,93899,37,-76
10289,7044190452,6500,2007,93899,36,-76
10290,7044189729,31999,2011,132362,35,-79
10291,7044188684,25000,2019,6012,36,-76
10292,7044188157,23300,2015,47851,36,-76
10293,7044184632,0,2013,73881,36,-76
10294,7044184563,0,2011,93899,36,-76
10295,7044184567,0,2012,80695,36,-76
10296,7044150485,6200,2011,98650,36,-76
10297,7044148728,7200,2013,115270,36,-76
10298,7044147991,24999,2012,72037,35,-79
10299,7044146349,10500,2015,53010,36,-76
10300,7044144717,0,2015,53617,38,-77
10301,7044135521,0,2014,95350,38,-77
10302,7044134753,2800,2004,93899,36,-75
10303,7044131204,22999,2013,92742,35,-79
10304,7044128241,14800,2015,16322,36,-76
10305,7044123833,7500,2008,56875,37,-76
10306,7044116171,0,2019,21421,38,-77
10307,7044113757,42999,2016,70906,35,-79
10308,7044101671,21500,2012,78,36,-76
10309,7044100439,3895,1999,155508,36,-76
10310,7044098412,8700,2002,93899,37,-76
10311,7044097360,5008,2012,89929,38,-77
10312,7044094380,11999,2009,99401,35,-79
10313,7044081089,9499,2010,117087,35,-79
10314,7044079983,4850,2007,93899,36,-76
10315,7044077505,20200,2015,33058,36,-76
10316,7044077498,13900,2015,51681,36,-76
10317,7044075927,2850,2002,93899,36,-76
10318,7044072999,4000,2008,108502,37,-76
10319,7044072879,1950,2004,130000,36,-76
10320,7044070217,2850,2000,150000,36,-76
10321,7044065935,6950,2009,93899,36,-76
10322,7044065151,22999,2014,132444,35,-79
10323,7044063995,8995,2005,172645,36,-76
10324,7044052556,6500,2011,148000,37,-76
10325,7044051324,15989,2014,90000,36,-76
10326,7044050058,24500,2015,58754,36,-76
10327,7044049783,23990,2014,88270,36,-76
10328,7044042263,18000,1970,1,36,-76
10329,7044039178,10995,2011,120578,36,-76
10330,7044038284,37500,2018,93899,36,-76
10331,7044015958,29999,2012,188633,35,-79
10332,7044015340,20600,2016,31444,36,-76
10333,7044010897,16998,2013,126964,36,-76
10334,7044004347,7500,2009,93899,36,-76
10335,7043998647,14999,2013,102587,35,-79
10336,7043996734,25600,2015,17290,36,-76
10337,7043996739,24600,2016,48320,36,-76
10338,7043995146,3500,1956,93899,36,-76
10339,7043989904,3200,2009,93899,36,-76
10340,7043989416,1100,1991,93899,36,-76
10341,7043986551,20000,2005,63000,36,-76
10342,7043977919,13800,2010,72033,36,-76
10343,7043974470,14399,2013,113,36,-76
10344,7043973990,7000,1988,93899,36,-76
10345,7043973803,10990,2012,37,36,-76
10346,7043973326,10400,2012,48,36,-76
10347,7043972572,22998,2011,117,36,-76
10348,7043972048,17000,2010,136,36,-76
10349,7043971064,7995,2010,112,36,-76
10350,7043970448,7350,2011,74,36,-76
10351,7043969643,19498,2012,126,36,-76
10352,7043968701,15995,2004,115239,36,-76
10353,7043965949,24998,2015,25220,36,-76
10354,7043965206,13500,2011,130,36,-76
10355,7043964379,5995,2009,71,36,-76
10356,7043962907,19998,2009,66,36,-76
10357,7043961825,4399,2006,88,36,-76
10358,7043950882,0,2014,60068,36,-76
10359,7043958424,22498,2012,83,36,-76
10360,7043957951,14390,2004,135,36,-76
10361,7043956283,8250,2009,111,36,-76
10362,7043955836,8790,2007,72,36,-76
10363,7043954458,21000,2010,132,36,-76
10364,7043953934,17998,2006,144,36,-76
10365,7043953548,0,2015,75135,38,-77
10366,7043952236,15998,2009,106,36,-76
10367,7043950997,0,2011,108185,36,-76
10368,7043950905,28998,2015,97,36,-76
10369,7043950660,0,2011,82821,36,-76
10370,7043950543,0,2012,54332,36,-76
10371,7043949280,5500,2010,146100,37,-77
10372,7043948072,6299,2005,93899,36,-76
10373,7043947911,39998,2015,85,36,-76
10374,7043947314,18498,2006,123,36,-76
10375,7043946597,13500,2016,73,36,-76
10376,7043944525,6990,2003,137,36,-76
10377,7043944328,10995,2015,45238,36,-76
10378,7043942496,8500,2009,182000,36,-76
10379,7043941409,9500,2007,112000,36,-76
10380,7043911232,23800,2018,10469,36,-76
10381,7043940712,24998,2008,72,36,-76
10382,7043940498,4990,2001,62000,36,-76
10383,7043940192,5998,1997,151,36,-76
10384,7043939906,6990,2012,124000,36,-76
10385,7043939620,14500,2007,145,36,-76
10386,7043939587,14899,2012,64000,36,-76
10387,7043939035,25998,2014,91,36,-76
10388,7043938347,23790,2015,110,36,-76
10389,7043937531,20990,2009,133,36,-76
10390,7043936738,10990,2003,179,36,-76
10391,7043936287,10800,2006,123,36,-76
10392,7043935770,14990,2006,134,36,-76
10393,7043935229,6995,1996,183227,38,-77
10394,7043931601,6398,2001,125,36,-76
10395,7043931104,9500,2010,89,36,-76
10396,7043930631,19290,2012,111,36,-76
10397,7043929945,13998,2008,129,36,-76
10398,7043911058,7495,2013,94536,36,-76
10399,7043929649,4300,2008,116000,36,-76
